item,swapped,type,name1,name2,preamble,continuation_id,continuation_class,continuation_type,continuation
15,True,arc,Carly,Heather,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",12,event association,vp2,He must have done something truly impactful to be featured.
15,False,arc,Carly,Heather,"The volunteer, who used to dream to become a translator, was mentioned in the newspaper.",13,event association,vp2,He's now getting interview requests.
15,True,arc,Carly,Heather,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",13,event association,vp2,He's now getting interview requests.
15,False,arc,Carly,Heather,"The volunteer, who used to dream to become a translator, was mentioned in the newspaper.",14,event association,vp2,I've been seeing his interviews a lot lately.
15,True,arc,Carly,Heather,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",14,event association,vp2,I've been seeing his interviews a lot lately.
15,False,arc,Carly,Heather,"The volunteer, who used to dream to become a translator, was mentioned in the newspaper.",15,event association,vp2,Even the local radio station talked about him!
15,True,arc,Carly,Heather,"The volunteer, who was mentioned in the newspaper, used to dream to become a translator.",15,event association,vp2,Even the local radio station talked about him!
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",1,lexical overlap,vp1,Why did he need carrots?
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",1,lexical overlap,vp1,Why did he need carrots?
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",2,lexical overlap,vp1,Why Target?
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",2,lexical overlap,vp1,Why Target?
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",3,lexical overlap,vp1,Are carrots important for inspection?
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",3,lexical overlap,vp1,Are carrots important for inspection?
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",4,lexical overlap,vp1,He must be a big fan of carrots.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",4,lexical overlap,vp1,He must be a big fan of carrots.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",5,lexical overlap,vp1,I didn't know he likes carrots.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",5,lexical overlap,vp1,I didn't know he likes carrots.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",6,situational inference,vp1,I guess there wasn't a local grocery store nearby.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",6,situational inference,vp1,I guess there wasn't a local grocery store nearby.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",7,situational inference,vp1,Sounds like he's undercover in the produce aisle.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",7,situational inference,vp1,Sounds like he's undercover in the produce aisle.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",8,situational inference,vp1,Is that what he's interrogating next?
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",8,situational inference,vp1,Is that what he's interrogating next?
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",9,situational inference,vp1,Maybe he's trying to have a better eyesight to see things more clearly!
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",9,situational inference,vp1,Maybe he's trying to have a better eyesight to see things more clearly!
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",10,situational inference,vp1,I heard that he's on a diet.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",10,situational inference,vp1,I heard that he's on a diet.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",11,event association,vp1,He said he was in the mood for something healthy.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",11,event association,vp1,He said he was in the mood for something healthy.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",12,event association,vp1,"Not just that, he got a whole ingredient for baking a cake."
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",12,event association,vp1,"Not just that, he got a whole ingredient for baking a cake."
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",13,event association,vp1,I wonder what kind of meal he's preparing for.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",13,event association,vp1,I wonder what kind of meal he's preparing for.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",14,event association,vp1,I'm curious if he's trying out a new recipe.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",14,event association,vp1,I'm curious if he's trying out a new recipe.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",15,event association,vp1,It's probably for his dinner.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",15,event association,vp1,It's probably for his dinner.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",1,lexical overlap,vp2,How did he get isolated for so long?
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",1,lexical overlap,vp2,How did he get isolated for so long?
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",2,lexical overlap,vp2,For how long?
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",2,lexical overlap,vp2,For how long?
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",3,lexical overlap,vp2,Did he like being isolated?
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",3,lexical overlap,vp2,Did he like being isolated?
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",4,lexical overlap,vp2,Did he lose contact with his families while he was isolated?
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",4,lexical overlap,vp2,Did he lose contact with his families while he was isolated?
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",5,lexical overlap,vp2,I would go crazy if I ever get isolated from the society.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",5,lexical overlap,vp2,I would go crazy if I ever get isolated from the society.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",6,situational inference,vp2,It's no surprise he struggles with trust.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",6,situational inference,vp2,It's no surprise he struggles with trust.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",7,situational inference,vp2,I wonder how he managed to deal with loneliness.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",7,situational inference,vp2,I wonder how he managed to deal with loneliness.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",8,situational inference,vp2,He was stranded in an island for four years.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",8,situational inference,vp2,He was stranded in an island for four years.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",9,situational inference,vp2,Wasn't he stationed at that outpost?
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",9,situational inference,vp2,Wasn't he stationed at that outpost?
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",10,situational inference,vp2,"It's similar to what happened during his stint in the mountains, isn't it?"
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",10,situational inference,vp2,"It's similar to what happened during his stint in the mountains, isn't it?"
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",11,event association,vp2,It must have been difficult for him to reconnect with people.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",11,event association,vp2,It must have been difficult for him to reconnect with people.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",12,event association,vp2,I imagine it's been hard for him to reintegrate.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",12,event association,vp2,I imagine it's been hard for him to reintegrate.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",13,event association,vp2,It sounds like he had to figure out ways to cope with being alone.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",13,event association,vp2,It sounds like he had to figure out ways to cope with being alone.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",14,event association,vp2,Being separated from people sounds quite challenging.
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",14,event association,vp2,Being separated from people sounds quite challenging.
16,False,arc,Ricardo,Peter,"The inspector, who went to Target to buy some carrots, was isolated from society for a long time.",15,event association,vp2,How did he survive being secluded?
16,True,arc,Ricardo,Peter,"The inspector, who was isolated from society for a long time, went to Target to buy some carrots.",15,event association,vp2,How did he survive being secluded?
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",1,lexical overlap,vp1,What's a cake-baking contest?
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",1,lexical overlap,vp1,What's a cake-baking contest?
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",2,lexical overlap,vp1,Is it a renowned contest?
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",2,lexical overlap,vp1,Is it a renowned contest?
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",3,lexical overlap,vp1,Where did the contest happen?
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",3,lexical overlap,vp1,Where did the contest happen?
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",4,lexical overlap,vp1,I didn't know he was into cake-baking.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",4,lexical overlap,vp1,I didn't know he was into cake-baking.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",5,lexical overlap,vp1,I wonder how long he prepared for the contest.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",5,lexical overlap,vp1,I wonder how long he prepared for the contest.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",6,situational inference,vp1,I'll call him for my next birthday!
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",6,situational inference,vp1,I'll call him for my next birthday!
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",7,situational inference,vp1,It’s clear he has a real gift for creating something exceptional.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",7,situational inference,vp1,It’s clear he has a real gift for creating something exceptional.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",8,situational inference,vp1,That will definitely boost his catering business.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",8,situational inference,vp1,That will definitely boost his catering business.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",9,situational inference,vp1,It sounds like he found a new career.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",9,situational inference,vp1,It sounds like he found a new career.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",10,situational inference,vp1,"Yes, I heard even the judges licked their plates!"
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",10,situational inference,vp1,"Yes, I heard even the judges licked their plates!"
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",11,event association,vp1,He was last year's winner!
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",11,event association,vp1,He was last year's winner!
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",12,event association,vp1,He never loses anything.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",12,event association,vp1,He never loses anything.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",13,event association,vp1,i heard his brother got the second prize.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",13,event association,vp1,i heard his brother got the second prize.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",14,event association,vp1,"The competition must have been tough, but he pulled through."
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",14,event association,vp1,"The competition must have been tough, but he pulled through."
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",15,event association,vp1,The judges must have been impressed by the flavor and presentation.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",15,event association,vp1,The judges must have been impressed by the flavor and presentation.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",1,lexical overlap,vp2,"Honestly, I'd feel sorry for the landlord too."
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",1,lexical overlap,vp2,"Honestly, I'd feel sorry for the landlord too."
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",2,lexical overlap,vp2,Every night?
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",2,lexical overlap,vp2,Every night?
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",3,lexical overlap,vp2,I feel bad for the landlord.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",3,lexical overlap,vp2,I feel bad for the landlord.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",4,lexical overlap,vp2,I don't blame him because the landlord hasn't been taking care of the heater.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",4,lexical overlap,vp2,I don't blame him because the landlord hasn't been taking care of the heater.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",5,lexical overlap,vp2,I get why the landlord might be fed up.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",5,lexical overlap,vp2,I get why the landlord might be fed up.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",6,situational inference,vp2,That must have been exhausting for both.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",6,situational inference,vp2,That must have been exhausting for both.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",7,situational inference,vp2,That's some next-level stalking!
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",7,situational inference,vp2,That's some next-level stalking!
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",8,situational inference,vp2,It sounds like someone needs to change their number.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",8,situational inference,vp2,It sounds like someone needs to change their number.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",9,situational inference,vp2,I bet someone's phone was always on silent.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",9,situational inference,vp2,I bet someone's phone was always on silent.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",10,situational inference,vp2,Someone definitely needed a little chill.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",10,situational inference,vp2,Someone definitely needed a little chill.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",11,event association,vp2,Was it related to overdue rent?
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",11,event association,vp2,Was it related to overdue rent?
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",12,event association,vp2,I guess the building had persistent issues.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",12,event association,vp2,I guess the building had persistent issues.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",13,event association,vp2,Was there some ongoing dispute?
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",13,event association,vp2,Was there some ongoing dispute?
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",14,event association,vp2,I bet it was about a leaky pipe.
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",14,event association,vp2,I bet it was about a leaky pipe.
17,False,arc,Andres,Shawn,"The attendant, who won the annual cake-baking contest, would call the landlord every night.",15,event association,vp2,Was it about repairs or something more serious?
17,True,arc,Andres,Shawn,"The attendant, who would call the landlord every night, won the annual cake-baking contest.",15,event association,vp2,Was it about repairs or something more serious?
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",1,lexical overlap,vp1,What was the nightmare?
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",1,lexical overlap,vp1,What was the nightmare?
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",2,lexical overlap,vp1,Are you sure he wasn't confused with his editor just calling him?
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",2,lexical overlap,vp1,Are you sure he wasn't confused with his editor just calling him?
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",3,lexical overlap,vp1,I wonder what triggered the nightmare after so many years.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",3,lexical overlap,vp1,I wonder what triggered the nightmare after so many years.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",4,lexical overlap,vp1,Do you think his writing topics influenced the nightmare?
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",4,lexical overlap,vp1,Do you think his writing topics influenced the nightmare?
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",5,lexical overlap,vp1,"No, he said he had a nightmare just last week too."
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",5,lexical overlap,vp1,"No, he said he had a nightmare just last week too."
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",6,situational inference,vp1,Maybe that recent event stirred those old fears.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",6,situational inference,vp1,Maybe that recent event stirred those old fears.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",7,situational inference,vp1,I heard he had a loss in his family recently.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",7,situational inference,vp1,I heard he had a loss in his family recently.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",8,situational inference,vp1,That movie last night might be the culprit.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",8,situational inference,vp1,That movie last night might be the culprit.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",9,situational inference,vp1,Freud might say it's a manifestation of unresolved issues surfacing.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",9,situational inference,vp1,Freud might say it's a manifestation of unresolved issues surfacing.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",10,situational inference,vp1,"I bet it was about accidentally hitting ""Reply All."""
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",10,situational inference,vp1,"I bet it was about accidentally hitting ""Reply All."""
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",11,event association,vp1,Maybe he dreamed he missed his column deadline.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",11,event association,vp1,Maybe he dreamed he missed his column deadline.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",12,event association,vp1,Bet he dreamed he showed up to a live interview unprepared.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",12,event association,vp1,Bet he dreamed he showed up to a live interview unprepared.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",13,event association,vp1,Was his dream about forgetting the name of the interviewee?
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",13,event association,vp1,Was his dream about forgetting the name of the interviewee?
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",14,event association,vp1,Perhaps he dreamed about catching a typo on his front page article.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",14,event association,vp1,Perhaps he dreamed about catching a typo on his front page article.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",15,event association,vp1,Was the dream about the deadline?
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",15,event association,vp1,Was the dream about the deadline?
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",1,lexical overlap,vp2,I think he was in the park for some blind dates.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",1,lexical overlap,vp2,I think he was in the park for some blind dates.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",2,lexical overlap,vp2,"He would read anywhere, not just at the park."
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",2,lexical overlap,vp2,"He would read anywhere, not just at the park."
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",3,lexical overlap,vp2,What kind of books did he enjoy reading?
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",3,lexical overlap,vp2,What kind of books did he enjoy reading?
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",4,lexical overlap,vp2,Which park?
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",4,lexical overlap,vp2,Which park?
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",5,lexical overlap,vp2,That's surprising; I've never seen him read books.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",5,lexical overlap,vp2,That's surprising; I've never seen him read books.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",6,situational inference,vp2,He enjoyed it except for some random strangers trying to talking to him.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",6,situational inference,vp2,He enjoyed it except for some random strangers trying to talking to him.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",7,situational inference,vp2,"Yes, until some teenagers would begin their impromptu yoga class right next to him."
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",7,situational inference,vp2,"Yes, until some teenagers would begin their impromptu yoga class right next to him."
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",8,situational inference,vp2,Were the flocking pigeons part of his activity?
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",8,situational inference,vp2,Were the flocking pigeons part of his activity?
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",9,situational inference,vp2,Except for the times when an ice cream truck had loud music playing.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",9,situational inference,vp2,Except for the times when an ice cream truck had loud music playing.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",10,situational inference,vp2,But he didn't like when kids ran around yelling.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",10,situational inference,vp2,But he didn't like when kids ran around yelling.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",11,event association,vp2,That's a good way to take a break.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",11,event association,vp2,That's a good way to take a break.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",12,event association,vp2,That sounds quite peaceful.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",12,event association,vp2,That sounds quite peaceful.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",13,event association,vp2,Is that his favorite pasttime?
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",13,event association,vp2,Is that his favorite pasttime?
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",14,event association,vp2,He really enjoyed the tranquility there.
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",14,event association,vp2,He really enjoyed the tranquility there.
18,False,arc,Adriana,Mitchell,"The columnist, who had a nightmare for the first time in years, would read books at a park nearby.",15,event association,vp2,"Right, he would be often spotted under a tree, scribbling notes as he read."
18,True,arc,Adriana,Mitchell,"The columnist, who would read books at a park nearby, had a nightmare for the first time in years.",15,event association,vp2,"Right, he would be often spotted under a tree, scribbling notes as he read."
19,False,arc,Arianna,Katie,"The nanny, who got engaged this month, would eat bananas at night.",1,lexical overlap,vp1,That's awesome she got finally engaged!
19,True,arc,Arianna,Katie,"The nanny, who would eat bananas at night, got engaged this month.",1,lexical overlap,vp1,That's awesome she got finally engaged!
